timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777584783.9132538,0.5m,0,-136,32,677
1777584783.964084,0.5m,0,-138,32,677
1777584784.0196102,0.5m,0,-136,32,674
1777584784.071839,0.5m,0,-136,32,676
1777584784.12388,0.5m,0,-136,32,674
1777584784.177588,0.5m,0,-137,32,674
1777584784.2322009,0.5m,0,-137,32,676
1777584784.288994,0.5m,0,-136,32,674
1777584784.344177,0.5m,0,-136,33,676
1777584784.3934562,0.5m,0,-135,32,673
1777584784.451879,0.5m,0,-136,32,674
1777584784.503586,0.5m,0,-135,32,675
1777584784.556819,0.5m,0,-137,32,675
1777584784.609131,0.5m,0,-134,32,673
1777584784.6658099,0.5m,0,-135,32,674
1777584784.720178,0.5m,0,-135,32,675
1777584784.775458,0.5m,0,-135,32,674
1777584784.8257432,0.5m,0,-133,32,673
1777584784.878447,0.5m,0,-134,32,673
1777584784.9333918,0.5m,0,-135,32,674
1777584784.9864,0.5m,0,-134,31,673
1777584785.0430238,0.5m,0,-134,32,675
1777584785.09088,0.5m,0,-134,32,675
1777584785.149934,0.5m,0,-134,32,672
1777584785.2031949,0.5m,0,-134,32,673
1777584785.258479,0.5m,0,-135,32,671
1777584785.311779,0.5m,0,-134,32,672
1777584785.364361,0.5m,0,-134,32,672
1777584785.4190788,0.5m,0,-134,31,672
1777584785.4742222,0.5m,0,-133,31,672
1777584785.5235689,0.5m,0,-134,31,673
1777584785.579542,0.5m,0,-133,31,673
1777584785.630868,0.5m,0,-135,31,672
1777584785.6846411,0.5m,0,-134,31,673
1777584785.741249,0.5m,0,-134,31,673
1777584785.790445,0.5m,0,-135,31,672
1777584785.844634,0.5m,0,-136,31,671
1777584785.8991868,0.5m,0,-135,31,674
1777584785.95562,0.5m,0,-134,31,674
1777584786.009505,0.5m,0,-135,31,672
1777584786.057507,0.5m,0,-136,31,673
1777584786.1115031,0.5m,0,-133,31,672
1777584786.165101,0.5m,0,-133,31,671
1777584786.22083,0.5m,0,-135,31,671
